MedInc,HouseAge,AveRooms,AveBedrms,Population,Price
4.712833147544156,44,4.401893045889655,4.593313743695412,794,423477.0914873923
4.4158550073071705,13,8.34059593936348,3.9988968088544006,3516,250448.72176495686
14.622147766534239,29,2.6128886460492313,1.9116020301667986,4330,104853.99421173973
6.503368145334646,20,1.739814305337403,3.574955978399682,285,68360.8829591839
13.488651772479585,14,3.9552200661971737,4.689593993169606,577,400008.33235110063
9.83594076396168,32,4.819390903124903,2.98584351380165,4196,198694.91562531827
12.127358249583079,50,5.883933539229109,3.9344496113266687,2997,469060.1134583612
8.03691930347269,27,4.351813265575063,4.884414975956637,3115,327716.2314502351
9.076654384769027,25,8.109205302005247,3.7616565635808517,3915,246327.7510256733
7.895247713464094,4,1.3538753890162594,1.4097547590643225,1785,304009.21406782063
3.7334018291726228,21,4.885907843787022,1.9782382037251574,1091,255709.69021068467
11.114329613661074,18,4.440303231907642,3.3803857493705958,2849,457614.9870724789
4.930813074171981,39,6.828206417261732,2.1022232614876244,4465,256109.84121528087
1.3404235300403538,15,9.696486267076564,4.83016682155656,3045,96829.02886493632
10.03661214270035,38,5.593378659659759,2.621408136088695,3498,318689.6176213064
3.479549511698685,48,9.881891622475484,2.8289216229294603,294,330341.4707676436
14.1664201809408,24,3.720244554218777,3.806408373880469,2402,394398.5327568656
14.355000078036223,8,1.277813192882149,3.0969989253674965,178,469977.86369795393
13.80810146308628,28,2.4909685072877146,2.5285838675550734,4046,249386.7569555527
6.182221803576222,21,4.556123962971106,1.306551500618315,1221,208434.4729732876
1.216392631404144,16,3.84700518269697,3.3857823580314554,3321,270846.95708637463
13.996459876228155,16,1.873487178850399,4.470320123176139,885,455089.5058600837
6.994578076442401,35,4.893940969216452,3.7430497670402247,2961,490992.071826434
14.533167466611374,17,4.043041944936064,2.5259800401878088,546,487055.75297618395
14.49067967924954,9,2.103572984116946,1.5109042584925176,4318,153362.9807623526
12.942132376543041,35,3.6650541755071804,4.2653527476169755,2823,273602.9127028443
5.122284488974199,29,8.977924498198515,4.7669934489248185,1681,166763.31163475514
6.391368200426953,39,3.7184397894040617,2.553091963185059,458,215592.2520651712
12.915913401235997,18,7.425598809178465,3.914568756736246,2386,64257.847493696194
5.4369080721878875,12,6.5084237169198005,2.643053759563023,1865,122270.53067221257
3.372898453605295,19,4.8446304616753455,3.0090677554087977,904,228684.17960916224
8.795217674416902,48,3.1512307312330226,4.345905522465639,2830,214117.08450037893
14.106166838250934,22,4.321132294113509,1.3336973688446143,4864,175474.64800910215
10.744417153449621,49,6.328964921239385,3.1213413951468203,4162,153639.3096888365
8.98085638125111,15,4.156778932744194,1.8584810986848899,242,387030.0715013256
2.3604709127907597,1,2.9340679021680867,2.3592237819830495,2334,182547.364915126
9.610101173788376,2,2.048164740024689,3.577715298569097,3659,367944.6341582345
14.860753901459686,8,8.917902441186087,1.1089136493473934,2269,215881.29908674868
2.9611762133113366,22,4.962816781767151,3.375300395892651,3521,410890.65758400096
8.256615133092314,25,6.62687489568637,2.1337689578149988,1223,125255.00693090397
13.283223006991376,2,5.413693250231248,3.6779374432322887,383,120921.74616631017
11.370760648558862,51,8.85309866522167,1.5663254076522168,483,355852.52016845194
10.758220373933751,9,5.922413672033898,3.9432464152647144,1678,461711.85881398484
10.83477717581953,9,5.32703276154202,3.5825588790519127,3972,114344.0171747921
6.032876117076572,13,9.321408913795414,4.884967331521405,3045,83167.07802971764
5.1102858197029075,6,7.4772063644081905,4.644941453032592,4382,470586.74306982063
12.33105617669919,30,2.003949166121716,2.1332114527988093,723,102797.12473961875
12.34158752550853,15,2.5993401507713263,1.1092662909017479,644,162665.11389455723
13.139012460121451,51,8.084105766454977,3.621474244447031,1013,468272.37533903634
13.785367735790597,15,8.522661890619588,3.41154955601869,2237,411313.05183209974
8.158793584053129,50,5.9067174618126685,1.1097150750657843,2643,204241.01614578225
8.021228125620794,7,5.990097050799753,1.4907101168103707,3832,479537.47384546703
12.176132505534852,11,6.687396665663001,3.3388068181439423,4095,305621.8309394319
10.099495030888711,40,4.952041968543755,4.647309056173968,1847,82511.71818246196
10.827536281607847,38,7.121792111355136,4.626001106053628,2263,366380.09477051656
12.141097372105415,40,1.976331318097741,1.6059402184482994,1143,291774.8110204859
13.460074785445928,2,9.651513181306477,2.5382957856209982,2279,307664.62273362
5.731932195921502,51,7.751393414154295,1.172811457408696,1415,497346.9099464593
6.258161336959216,48,6.680567836081062,2.8770873854517163,1477,118631.42748479369
2.315747157772166,39,3.846898513085326,4.012333838692823,3408,345558.1551295515
9.095921973946435,10,2.4485993871105625,4.159890845462446,322,256433.49375336125
1.5031918331543892,44,4.684086674460502,2.995957866386292,4631,172351.90619959804
7.518372253854443,17,6.954190665166526,1.3834786988328736,4522,362095.1562483333
8.597024885906073,7,6.703387690807999,2.5254559007262656,2253,350695.76326249994
5.011577529795982,40,4.4437703955901435,4.728407839897457,2799,435422.7986555886
9.27166564796615,39,6.519577544498168,1.9184502260788587,3420,445491.15583392675
1.427003499146692,4,8.323734660107927,2.279017799650906,666,302818.75387215713
1.5228746424890018,35,1.2365629510384637,3.9873087018522835,2142,196507.65473047286
12.516407849235215,51,5.055589431372481,3.9343231555437526,729,288311.20269716525
6.04266897975768,47,7.826997056201119,4.64880915209973,2835,211664.8070162883
2.778847177126387,36,5.915300234170395,2.5524747628815017,2617,174810.23781332513
8.311405640767262,31,6.86328479136163,3.0583948954971647,824,298208.919999725
11.779909743380552,25,5.650087533448079,2.8695698448819105,4460,346070.37837338116
4.021494384955805,41,9.926870902140799,4.711008684089812,4148,315757.07910967735
9.720466661466004,13,1.491593828401344,4.07732235529854,2998,479488.78461349383
2.194864509912752,18,5.419403395951395,4.325767119335393,1564,184386.2533492842
1.7235440963605078,21,1.822748942030659,1.5323930753176436,1407,217553.75827460334
8.438964841954071,48,2.4380700590221336,4.167386771472639,2054,350439.2704505992
8.568891702541492,1,4.447345153764356,2.731915064229988,4894,320161.3823766231
9.924018620974891,36,2.399860823504386,1.0933547313225884,253,50838.52340181358
11.165278672117262,50,9.67318449360986,1.2403534109731384,3611,190528.46083703355
14.661929112475484,8,9.521107990526431,3.711631758939378,4166,164192.83361088685
8.228204876216735,48,4.024986815985434,2.4880497645838795,910,427961.6989907071
5.521390621177444,21,6.757729408339116,4.472462292893922,250,439811.9288982181
12.132606726761852,43,5.803779885344075,3.937092535503466,2322,177751.91346402123
4.791651517669039,21,8.340282824641918,1.086720046667847,1178,95932.01913239138
7.1455998898789055,27,6.64701048835248,3.747553247344008,878,142340.87617641475
2.0983893387917236,19,1.002272090415059,1.769409890929425,4349,129455.77951357655
1.3549104078164051,23,7.86856947048765,2.6903302748156483,4068,156845.91167829034
14.47707780549095,51,7.721633091665063,3.498940808491851,4696,155590.20603383688
12.703721687170882,50,5.587504350098329,4.490871365182771,2653,265927.392005438
10.743638885311771,51,9.126270759097483,2.824391553567757,4344,193838.62133190403
6.725341221799779,43,9.176015851213615,4.233961816764538,4203,301919.7878849497
3.426120480991841,35,5.715205090339575,4.131862651202532,4788,204860.5809533787
3.1901185973952044,40,6.471894080768839,2.6581540514050332,4664,416604.6184843717
4.503400574304335,51,9.968698647322052,3.0039206537316114,4646,477856.6150026819
8.689173305885687,42,3.6893821133027576,3.8019400401992525,3778,231763.30400976114
11.004342917800873,48,3.9215551808032965,1.124593738587759,4323,72260.8406539497
10.242763274048238,5,2.6449651239714673,4.563245655196984,3805,157810.21131552773
4.919074557243199,41,9.062802452420812,4.079264637750773,3458,95836.17389136879
14.368113929284718,8,7.700395509543396,1.9976635256093216,952,205143.759415808
11.33055683374076,11,1.950785639832177,4.924719812755902,4282,340301.4053810763
8.76095673515961,16,9.835906160781692,1.717561410358475,4065,283508.55902502977
9.56409044728093,39,7.578655373450045,4.656346694817607,4729,159294.0551124373
6.8744008739890585,47,8.654698986444771,2.2978938332924446,3423,395266.5736891955
4.468233853016205,24,1.4333571025588083,4.052586840656543,4574,109166.32822087809
5.983617501117662,21,5.544648270479509,2.8255063729917804,555,152688.18880611553
11.609845546501168,23,7.287384580543353,3.9458695498000087,4513,354221.2177667037
1.2015088408165822,49,5.886519261146572,1.623132191757465,329,138755.47400999005
2.625016967096827,38,6.999827191293497,2.078025833545931,4703,355443.22214536514
1.6440369883045385,47,8.360866572314253,1.3994312978881025,4985,489623.6076332675
1.570203232465582,8,4.369033566641766,4.460575925751213,3577,424108.979238269
12.9764481761541,7,8.638018080568386,2.185171951077997,3458,122004.74316331572
10.851210031320331,2,2.4662449428876165,3.7779049176666537,859,284224.2896764641
7.638433607222552,30,3.4379744952373725,4.2808847909661125,1890,240044.7035446181
2.3696782491140205,13,1.390110579345932,4.605672945517384,4641,496251.2359550287
7.882622251635653,23,4.27984130201726,1.4251884612468713,1466,483980.31578326225
7.62860479092792,29,4.419185903417083,4.57205973405045,424,107200.4237469072
3.4248261787402123,38,8.247435374865258,1.789011110922878,976,458928.89240735
7.073923089331623,37,6.878176032606904,3.9476080463638463,266,137038.25211730646
6.579066281563228,20,4.930503023401,3.915396077458445,3764,193753.17577073717
9.621901372731031,33,6.869025807613734,1.034012566963817,680,209033.59087892453
9.891311112147013,29,1.4750501546412205,1.882495633241017,1899,179069.9203048197
1.6342561368086232,50,2.622443824165385,2.967634058659469,1209,433959.7069251182
6.244576604770597,15,6.642530697175795,2.6801388266531285,3727,198469.58264436873
9.76203881999931,23,6.77230137302772,4.674293919538439,2953,417532.2885883361
8.043907620121228,42,7.9672119283668446,2.4389634780100926,1272,497469.56742723077
12.990857776636512,3,4.62699783148242,4.747934859343849,871,428342.6920221705
10.22171084266523,37,7.502986869545406,2.8377172735701244,1027,205764.31689543152
3.2810819791400156,29,7.1558229930417045,4.857411586560663,3008,370063.5770357881
1.9879624636060178,45,9.67054040532864,3.9494192400994446,705,290265.551145983
9.99386989488842,8,2.9361720378221126,4.317338366528624,4006,403933.0027475339
1.3711583475827054,22,5.965116073773755,1.419507553396004,4200,118893.82759080878
9.200858137828487,29,6.415879978994224,3.344565732969471,4194,337160.56669065676
14.163223379949406,2,9.987830964407987,1.5708014393174032,1101,398150.04800378054
9.056638490262305,41,2.8106572794998654,2.1904840082038963,4073,392554.10093298805
6.434378966891307,49,5.70896217970563,3.4942616246690723,513,483616.8525217017
10.006035058192944,50,4.11566776942275,3.9049028187755632,4910,76285.12135294403
7.415540466881232,45,5.733036717210998,1.1567351280450033,2114,205600.71609153075
8.638635050423089,1,3.0891574189279534,3.123774924289459,1587,264449.1118061475
14.180507322871353,44,1.428511405847393,3.2612559451595455,882,189393.58777643656
6.40543692921084,20,6.1530890850792,1.3153119884408047,626,189405.28115261192
14.4566678935348,21,4.022688842747489,3.0027521368030543,100,129257.87301046685
13.674908987384892,37,2.637472615735903,3.855369120199306,370,415828.13136134343
3.74107588705015,8,3.915420094702304,1.2129091395021239,2631,458631.0699730441
